Serial,Inlet Temp,Exhaust Temp,CPU1 Temp,CPU2 Temp,CPU Utilization,IO,MEM,Mean RPM,AFan1,AFan2,AFan3,AFan4,AFan5,AFan6,AFan7,BFan1,BFan2,BFan3,BFan4,BFan5,BFan6,BFan7,AFan1,AFan2,AFan3,AFan4,AFan5,AFan6,AFan7,BFan1,BFan2,BFan3,BFan4,BFan5,BFan6,BFan7,Mean PWM
139,23,38,74,72,0.41,0,0,2845.714286,2280,2520,2760,3120,3600,3240,2880,2160,2400,2640,3000,3360,3120,2760,0.05,0.07,0.09,0.08,0.1,0.09,0.07,0.05,0.07,0.09,0.08,0.1,0.09,0.07,0.078571429
140,23,38,75,73,0.47,0,0,2657.142857,2280,2640,2880,2640,3120,2880,2640,2160,2520,2760,2520,2880,2760,2520,0.05,0.07,0.09,0.08,0.1,0.09,0.07,0.05,0.07,0.09,0.08,0.1,0.09,0.07,0.078571429
141,23,37,75,73,0.47,0,0,2657.142857,2280,2640,2880,2640,3120,2880,2640,2160,2520,2760,2520,2880,2760,2520,0.05,0.07,0.09,0.08,0.1,0.09,0.07,0.05,0.07,0.09,0.08,0.1,0.09,0.07,0.078571429
142,23,37,75,74,0.47,0,0,2657.142857,2280,2640,2880,2640,3120,2880,2640,2160,2520,2760,2520,2880,2760,2520,0.05,0.07,0.09,0.08,0.1,0.09,0.07,0.05,0.07,0.09,0.08,0.1,0.09,0.07,0.078571429
143,23,37,76,74,0.47,0,0,2657.142857,2280,2640,2880,2640,3120,2880,2640,2160,2520,2760,2520,2880,2760,2520,0.05,0.07,0.09,0.08,0.1,0.09,0.07,0.05,0.07,0.09,0.08,0.1,0.09,0.07,0.078571429
145,23,37,77,75,0.47,0,0,2657.142857,2280,2640,2880,2640,3120,2880,2640,2160,2520,2760,2520,2880,2760,2520,0.06,0.08,0.1,0.08,0.1,0.09,0.07,0.06,0.08,0.1,0.08,0.1,0.09,0.07,0.082857143
146,23,38,77,75,0.47,0,0,2657.142857,2280,2640,2880,2640,3120,2880,2640,2160,2520,2760,2520,2880,2760,2520,0.06,0.08,0.1,0.08,0.1,0.09,0.07,0.06,0.08,0.1,0.08,0.1,0.09,0.07,0.082857143
147,23,37,77,75,0.47,0,0,2717.142857,2400,2760,3120,2640,3120,2880,2640,2280,2640,2880,2520,2880,2760,2520,0.06,0.08,0.1,0.08,0.1,0.09,0.07,0.06,0.08,0.1,0.08,0.1,0.09,0.07,0.082857143
148,23,37,77,75,0.47,0,0,2717.142857,2400,2760,3120,2640,3120,2880,2640,2280,2640,2880,2520,2880,2760,2520,0.06,0.09,0.11,0.08,0.1,0.09,0.07,0.06,0.09,0.11,0.08,0.1,0.09,0.07,0.085714286
149,23,38,78,76,0.47,0,0,2897.142857,2760,3120,3360,3000,3120,2880,2640,2640,2880,3240,2760,2880,2760,2520,0.08,0.1,0.12,0.1,0.1,0.09,0.07,0.08,0.1,0.12,0.1,0.1,0.09,0.07,0.094285714
150,23,38,77,75,0.47,0,0,2897.142857,2760,3120,3360,3000,3120,2880,2640,2640,2880,3240,2760,2880,2760,2520,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.104285714
151,23,38,76,75,0.47,0,0,3042.857143,3000,3360,3720,3120,3120,2880,2640,2880,3240,3480,3000,2880,2760,2520,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.104285714
152,23,38,75,75,0.47,0,0,3042.857143,3000,3360,3720,3120,3120,2880,2640,2880,3240,3480,3000,2880,2760,2520,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.104285714
153,23,38,76,75,0.47,0,0,3042.857143,3000,3360,3720,3120,3120,2880,2640,2880,3240,3480,3000,2880,2760,2520,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.104285714
154,23,38,75,75,0.47,0,0,3042.857143,3000,3360,3720,3120,3120,2880,2640,2880,3240,3480,3000,2880,2760,2520,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.104285714
155,23,38,76,75,0.47,0,0,3042.857143,3000,3360,3720,3120,3120,2880,2640,2880,3240,3480,3000,2880,2760,2520,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.104285714
156,23,38,72,76,0.47,0,0,3042.857143,3000,3360,3720,3120,3120,2880,2640,2880,3240,3480,3000,2880,2760,2520,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.1,0.12,0.14,0.11,0.1,0.09,0.07,0.104285714
157,23,38,71,77,0.47,0,0,2982.857143,2880,3240,3600,3120,3000,2880,2640,2760,3120,3360,3000,2880,2760,2520,0.09,0.11,0.13,0.11,0.1,0.09,0.07,0.09,0.11,0.13,0.11,0.1,0.09,0.07,0.1
158,23,38,71,77,0.47,0,0,2982.857143,2880,3240,3600,3120,3000,2880,2640,2760,3120,3360,3000,2880,2760,2520,0.09,0.11,0.12,0.1,0.1,0.09,0.07,0.09,0.11,0.12,0.1,0.1,0.09,0.07,0.097142857
159,23,38,72,76,0.47,0,0,2854.285714,2760,3120,3240,2760,3120,2880,2640,2640,2880,3120,2640,2880,2760,2520,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.091428571
160,23,38,73,75,0.47,0,0,2854.285714,2760,3120,3240,2760,3120,2880,2640,2640,2880,3120,2640,2880,2760,2520,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.091428571
161,23,38,73,75,0.47,0,0,2854.285714,2760,3120,3240,2760,3120,2880,2640,2640,2880,3120,2640,2880,2760,2520,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.091428571
162,23,38,72,76,0.47,0,0,2854.285714,2760,3120,3240,2760,3120,2880,2640,2640,2880,3120,2640,2880,2760,2520,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.091428571
163,23,38,72,76,0.47,0,0,2854.285714,2760,3120,3240,2760,3120,2880,2640,2640,2880,3120,2640,2880,2760,2520,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.091428571
164,23,38,72,76,0.47,0,0,2854.285714,2760,3120,3240,2760,3120,2880,2640,2640,2880,3120,2640,2880,2760,2520,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.091428571
165,23,38,72,77,0.47,0,0,2854.285714,2760,3120,3240,2760,3120,2880,2640,2640,2880,3120,2640,2880,2760,2520,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.08,0.1,0.11,0.09,0.1,0.09,0.07,0.091428571
167,23,38,74,79,0.47,0,0,2931.428571,2760,3120,3240,2760,3240,3120,2760,2640,2880,3120,2640,3120,3000,2640,0.08,0.1,0.11,0.1,0.12,0.11,0.09,0.08,0.1,0.11,0.1,0.12,0.11,0.09,0.101428571
168,23,38,73,78,0.47,0,0,2931.428571,2760,3120,3240,2760,3240,3120,2760,2640,2880,3120,2640,3120,3000,2640,0.08,0.1,0.11,0.1,0.12,0.11,0.09,0.08,0.1,0.11,0.1,0.12,0.11,0.09,0.101428571
169,23,38,74,78,0.51,0,0,3008.571429,2760,3120,3240,3000,3360,3240,2880,2640,2880,3120,2760,3240,3120,2760,0.08,0.1,0.11,0.1,0.12,0.11,0.09,0.08,0.1,0.11,0.1,0.12,0.11,0.09,0.101428571
170,23,38,75,78,0.51,0,0,3008.571429,2760,3120,3240,3000,3360,3240,2880,2640,2880,3120,2760,3240,3120,2760,0.08,0.1,0.11,0.11,0.13,0.12,0.1,0.08,0.1,0.11,0.11,0.13,0.12,0.1,0.107142857
171,23,38,75,77,0.51,0,0,3094.285714,2760,3120,3240,3120,3600,3360,3120,2640,2880,3120,3000,3360,3120,2880,0.08,0.1,0.11,0.11,0.13,0.12,0.1,0.08,0.1,0.11,0.11,0.13,0.12,0.1,0.107142857
172,23,38,76,76,0.52,0,0,3094.285714,2760,3120,3240,3120,3600,3360,3120,2640,2880,3120,3000,3360,3120,2880,0.08,0.1,0.11,0.11,0.13,0.12,0.1,0.08,0.1,0.11,0.11,0.13,0.12,0.1,0.107142857
173,23,38,76,75,0.52,0,0,3102.857143,2760,3120,3240,3120,3600,3360,3120,2640,2880,3120,3000,3360,3240,2880,0.08,0.1,0.11,0.11,0.13,0.12,0.1,0.08,0.1,0.11,0.11,0.13,0.12,0.1,0.107142857
174,23,38,76,75,0.52,0,0,3102.857143,2760,3120,3240,3120,3600,3360,3120,2640,2880,3120,3000,3360,3240,2880,0.08,0.1,0.11,0.11,0.13,0.12,0.1,0.08,0.1,0.11,0.11,0.13,0.12,0.1,0.107142857
176,23,38,77,74,0.53,0,0,3162.857143,2880,3240,3360,3120,3600,3360,3120,2760,3120,3240,3000,3360,3240,2880,0.09,0.11,0.12,0.11,0.13,0.12,0.1,0.09,0.11,0.12,0.11,0.13,0.12,0.1,0.111428571
177,23,38,77,74,0.53,0,0,3162.857143,2880,3240,3360,3120,3600,3360,3120,2760,3120,3240,3000,3360,3240,2880,0.09,0.11,0.12,0.11,0.13,0.12,0.1,0.09,0.11,0.12,0.11,0.13,0.12,0.1,0.111428571
178,23,38,77,74,0.53,0,0,3154.285714,2880,3240,3360,3120,3600,3360,3120,2760,3120,3240,3000,3360,3120,2880,0.09,0.11,0.12,0.11,0.13,0.12,0.1,0.09,0.11,0.12,0.11,0.13,0.12,0.1,0.111428571
179,23,38,77,74,0.53,0,0,3154.285714,2880,3240,3360,3120,3600,3360,3120,2760,3120,3240,3000,3360,3120,2880,0.09,0.11,0.12,0.11,0.13,0.12,0.1,0.09,0.11,0.12,0.11,0.13,0.12,0.1,0.111428571
180,23,38,77,74,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
181,23,38,76,74,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
182,23,38,76,74,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
183,23,38,76,74,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
185,23,38,75,73,0.53,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
186,23,38,75,74,0.53,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
187,23,38,74,73,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
188,23,38,74,72,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
189,23,38,74,73,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
190,23,38,73,72,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
191,23,38,72,72,0.51,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
192,23,38,72,72,0.51,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
193,23,38,71,72,0.51,0,0,3051.428571,2760,3000,3240,3120,3600,3360,3120,2400,2760,2880,3000,3360,3240,2880,0.07,0.09,0.1,0.11,0.13,0.12,0.1,0.07,0.09,0.1,0.11,0.13,0.12,0.1,0.102857143
194,23,38,72,72,0.47,0,0,3051.428571,2760,3000,3240,3120,3600,3360,3120,2400,2760,2880,3000,3360,3240,2880,0.06,0.08,0.09,0.11,0.13,0.12,0.1,0.06,0.08,0.09,0.11,0.13,0.12,0.1,0.098571429
195,23,38,75,71,0.47,0,0,2777.142857,2400,2760,2880,2760,3240,3120,2760,2280,2640,2760,2640,3120,2880,2640,0.06,0.08,0.09,0.09,0.11,0.1,0.08,0.06,0.08,0.09,0.09,0.11,0.1,0.08,0.087142857
196,23,38,76,71,0.47,0,0,2777.142857,2400,2760,2880,2760,3240,3120,2760,2280,2640,2760,2640,3120,2880,2640,0.06,0.08,0.09,0.08,0.1,0.09,0.07,0.06,0.08,0.09,0.08,0.1,0.09,0.07,0.081428571
197,23,38,77,72,0.47,0,0,2605.714286,2400,2760,2880,2400,2880,2760,2520,2280,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
198,23,38,77,72,0.47,0,0,2605.714286,2400,2760,2880,2400,2880,2760,2520,2280,2640,2760,2400,2760,2640,2400,0.06,0.09,0.1,0.07,0.09,0.08,0.06,0.06,0.09,0.1,0.07,0.09,0.08,0.06,0.078571429
199,23,38,78,72,0.47,0,0,2691.428571,2520,2880,3120,2640,2880,2760,2520,2400,2760,2880,2520,2760,2640,2400,0.08,0.1,0.11,0.09,0.09,0.08,0.06,0.08,0.1,0.11,0.09,0.09,0.08,0.06,0.087142857
200,23,38,78,72,0.47,0,0,2691.428571,2520,2880,3120,2640,2880,2760,2520,2400,2760,2880,2520,2760,2640,2400,0.08,0.1,0.11,0.09,0.09,0.08,0.06,0.08,0.1,0.11,0.09,0.09,0.08,0.06,0.087142857
201,23,38,78,72,0.47,0,0,2794.285714,2760,3120,3240,2760,2880,2760,2520,2640,2880,3120,2640,2760,2640,2400,0.08,0.1,0.11,0.09,0.09,0.08,0.06,0.08,0.1,0.11,0.09,0.09,0.08,0.06,0.087142857
202,23,38,78,73,0.47,0,0,2794.285714,2760,3120,3240,2760,2880,2760,2520,2640,2880,3120,2640,2760,2640,2400,0.08,0.1,0.11,0.09,0.09,0.08,0.06,0.08,0.1,0.11,0.09,0.09,0.08,0.06,0.087142857
203,23,38,78,74,0.47,0,0,2794.285714,2760,3120,3240,2760,2880,2760,2520,2640,2880,3120,2640,2760,2640,2400,0.08,0.1,0.11,0.09,0.09,0.08,0.06,0.08,0.1,0.11,0.09,0.09,0.08,0.06,0.087142857
204,23,38,78,74,0.47,0,0,2794.285714,2760,3120,3240,2760,2880,2760,2520,2640,2880,3120,2640,2760,2640,2400,0.09,0.11,0.12,0.1,0.09,0.08,0.06,0.09,0.11,0.12,0.1,0.09,0.08,0.06,0.092857143
205,23,38,78,74,0.47,0,0,2880,2880,3240,3360,3000,2880,2760,2520,2760,3120,3240,2760,2760,2640,2400,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.098571429
206,23,38,77,74,0.47,0,0,2880,2880,3240,3360,3000,2880,2760,2520,2760,3120,3240,2760,2760,2640,2400,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.098571429
207,23,38,76,75,0.47,0,0,2965.714286,3000,3360,3600,3120,2880,2760,2520,2880,3240,3360,3000,2760,2640,2400,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.098571429
208,23,38,74,74,0.47,0,0,2965.714286,3000,3360,3600,3120,2880,2760,2520,2880,3240,3360,3000,2760,2640,2400,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.098571429
209,23,38,73,74,0.45,0,0,2965.714286,3000,3360,3600,3120,2880,2760,2520,2880,3240,3360,3000,2760,2640,2400,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.098571429
210,23,38,72,74,0.45,0,0,2965.714286,3000,3360,3600,3120,2880,2760,2520,2880,3240,3360,3000,2760,2640,2400,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.098571429
211,23,38,72,74,0.45,0,0,2794.285714,2760,3120,3240,2760,2880,2760,2520,2640,2880,3120,2640,2760,2640,2400,0.08,0.1,0.11,0.09,0.09,0.08,0.06,0.08,0.1,0.11,0.09,0.09,0.08,0.06,0.087142857
212,23,38,72,74,0.45,0,0,2794.285714,2760,3120,3240,2760,2880,2760,2520,2640,2880,3120,2640,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
213,23,38,72,75,0.41,0,0,2605.714286,2400,2760,2880,2400,2880,2760,2520,2280,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
214,23,38,72,74,0.41,0,0,2605.714286,2400,2760,2880,2400,2880,2760,2520,2280,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
215,23,38,73,75,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
216,23,38,73,75,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
217,23,38,74,75,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
218,23,38,75,74,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
219,23,38,75,74,0.41,0,0,2622.857143,2400,2760,2880,2520,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
220,23,38,75,74,0.41,0,0,2622.857143,2400,2760,2880,2520,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
221,23,38,75,75,0.41,0,0,2622.857143,2400,2760,2880,2520,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
222,23,38,76,75,0.41,0,0,2622.857143,2400,2760,2880,2520,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
223,23,38,76,75,0.41,0,0,2622.857143,2400,2760,2880,2520,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
224,23,38,76,75,0.41,0,0,2622.857143,2400,2760,2880,2520,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
225,23,38,76,75,0.41,0,0,2622.857143,2400,2760,2880,2520,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
226,23,38,76,75,0.41,0,0,2622.857143,2400,2760,2880,2520,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
227,23,38,76,75,0.41,0,0,2622.857143,2400,2760,2880,2520,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
228,23,38,76,75,0.41,0,0,2622.857143,2400,2760,2880,2520,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
229,23,38,76,75,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
230,23,38,76,75,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
231,23,38,76,75,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
232,23,38,77,74,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
233,23,39,77,75,0.41,0,0,2605.714286,2400,2760,2880,2400,2880,2760,2520,2280,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
234,23,38,77,75,0.41,0,0,2605.714286,2400,2760,2880,2400,2880,2760,2520,2280,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
236,23,39,77,75,0.41,0,0,2622.857143,2400,2760,2880,2520,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
237,23,38,77,75,0.41,0,0,2622.857143,2400,2760,2880,2520,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
238,23,38,77,75,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
240,23,39,77,75,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
241,23,39,77,75,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
242,23,39,77,75,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
243,23,39,77,75,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
244,23,39,77,75,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
245,23,39,77,75,0.41,0,0,2614.285714,2400,2760,2880,2400,2880,2760,2520,2400,2640,2760,2400,2760,2640,2400,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.06,0.08,0.09,0.07,0.09,0.08,0.06,0.075714286
246,23,39,77,75,0.41,0,0,2691.428571,2520,2880,3120,2640,2880,2760,2520,2400,2760,2880,2520,2760,2640,2400,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.081428571
247,23,39,77,75,0.41,0,0,2691.428571,2520,2880,3120,2640,2880,2760,2520,2400,2760,2880,2520,2760,2640,2400,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.081428571
248,23,39,76,75,0.41,0,0,2691.428571,2520,2880,3120,2640,2880,2760,2520,2400,2760,2880,2520,2760,2640,2400,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.081428571
249,23,39,76,75,0.41,0,0,2691.428571,2520,2880,3120,2640,2880,2760,2520,2400,2760,2880,2520,2760,2640,2400,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.081428571
250,23,39,76,75,0.41,0,0,2691.428571,2520,2880,3120,2640,2880,2760,2520,2400,2760,2880,2520,2760,2640,2400,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.081428571
251,23,39,76,75,0.41,0,0,2691.428571,2520,2880,3120,2640,2880,2760,2520,2400,2760,2880,2520,2760,2640,2400,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.081428571
